Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2020,,Katà,,,Cantine Olivella,Campania,,19,,Spaghetti con alici e pomodorini gialli.,,,,nd,nd,,,,,"12,5%",2,Acciaio 3 mesi,,,,"Cerasuolo luminoso. Ciliegie e petali di rosa canina s'intrecciano a pennellate di rabarbaro; con un deciso soffio minerale. Abbrivio gustativo di suadente morbidezza, ristorata da una ventata di energica freschezza. Persistenza lunghissima in cui s'infila una traccia di spigliata sapidità.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lacryma Christi Del Vesuvio Bianco Lacrimabianco,,,Cantine Olivella,Campania,,12,Catalanesca 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,35,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Lacryma Christi Del Vesuvio Rosso Lacrimanero,,,Cantine Olivella,Campania,,12,Caprettone 80% – Catalanesca 20%,Piatti di pesce,,,,nd,nd,,,,,13%,12,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vesuvio Piedirosso Vipt,,,Cantine Olivella,Campania,,12,,Salumi o insaccati,,,,nd,nd,,,,,13%,12,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Vesuvio Caprettone Emblema,,,Cantine Olivella,Campania,,12,Piedirosso 100%,Salumi o insaccati,,,,nd,nd,,,,,"12,5%",12,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Cantine Tora (92)  Falanghina Del Sannio Kissòs,,,Cantine Tora,Campania,,13,Caprettone 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,"12,5%",10,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2014,,Aglianico Del Taburno Riserva Spartiviento,,,Cantine Tora,Campania,,20,Falanghina 100%,"Linguine, bot- targa di muggine e pomodorini gratinati.",,,,nd,nd,,,,,14%,5,Acciaio 24 mesi,,,,"Un  solare  paglierino  attraversato  dall'oro.  Mela  golden,  agrumi canditi,  fieno  greco  e  macchia  mediterranea  arricchiscono  un affascinante  profilo  olfattivo.  Sorso  di  spessore  e  accogliente, solcato da un'impronta di minerale salinità che diventa sempre più profonda. Finale illuminato dai ritorni fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Aglianico Del Taburno Rosato,,,Cantine Tora,Campania,,25,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",4,Acciaio 12 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Costa San Rocco,,,Cantine Tora,Campania,,11,Aglianico 100%,Salumi o insaccati,,,,nd,nd,,,,,12%,4,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sannio Coda Di Volpe,,,Cantine Tora,Campania,,15,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,13%,6,Acciaio 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sannio Fiano,,,Cantine Tora,Campania,,12,Coda di volpe 100%,Risotti di pesce,,,,nd,nd,,,,,12%,4,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Casa Setaro Vesuvio Caprettone Aryete,,,Casa Setaro,Campania,,13,Fiano 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,13%,4,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lacryma Christi Del Vesuvio Rosato Munazei,,,Casa Setaro,Campania,,16,Caprettone 100%,,,,,nd,nd,,,,,14%,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Lacryma Christi Del Vesuvio Rosso Riserva  Don Vincenzo,,,Casa Setaro,Campania,,13,Piedirosso 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,6,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Pietrafumante Brut,,,Casa Setaro,Campania,,21,Piedirosso 70% – Aglianico 30%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,4,Legno 24 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lacryma Christi Del Vesuvio Rosso Munazei,,,Casa Setaro,Campania,,21,Caprettone 100%,Risotti di pesce,,,,nd,nd,,,,,"12,5%",10,Acciaio 6 mesi | 30 mesi sui lieviti,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vesuvio Piedirosso Fuocoallegro,,,Casa Setaro,Campania,,13,Piedirosso 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,14,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,C,,,Casa Setaro,Campania,,16,Piedirosso 100%,,,,,nd,nd,,,,,13%,5,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Casebianche Cilento Aglianico Cupersito,,,Casebianche,Campania,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Cilento Rosso Delle More,,,Casebianche,Campania,,18,Aglianico 100%,Capretto al forno con funghi porcini.,,,,nd,nd,,,,,14%,3,Legno 12 mesi,,,,"Rubino a trama fitta. Ammalia subito con confettura di amarena, violetta e gelsi neri; poi il racconto olfattivo s'arricchisce di spezie dolci e chicchi di caffè tostato. Al gusto esprime tannini puntuali e ben dosati. Chiosa dalla significativa lunghezza che richiama frutti rossi dai toni maturi.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Il Fric,,,Casebianche,Campania,,12,,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",4,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Cilento Fiano Cumalè,,,Casebianche,Campania,,14,Aglianico 100%,,,,,nd,nd,,,,,12%,7,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Colli Di Lapio (92)  Fiano Di Avellino,,,Colli Di Lapio,Campania,,13,Fiano 100%,Formaggi freschi o a pasta filata,,,,nd,nd,,,,,13%,7,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo Alexandros,,,Colli Di Lapio,Campania,,14,Fiano 100%,"Vellutata di zucca, castagne e funghi.",,,,nd,nd,,,,,"13,5%",50,Acciaio 4 mesi,,,,"Luminosa tonalità di giallo sabbia. La zagara rinfresca l’olfatto, seguita da un'invitante sensazione di nocciola fresca. La bocca è compiuta, grazie alla perfetta armonia dei due principali attori gustativi: freschezza e morbidezza, che conducono insieme a un appagante finale.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Irpinia Campi Taurasini Donna Chiara,,,Colli Di Lapio,Campania,,13,Greco 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",4,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Michele Contrada Taurasi,,,Michele Contrada,Campania,,10,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,4,Acciaio 4 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Greco Di Tufo,,,Michele Contrada,Campania,,25,Aglianico 100%,Spiedo di faraona.,,,,nd,nd,,,,,14%,3,Legno 24 mesi,,,,"Sfavillante  cornice  cremisi  che  regala  una  bella  sequenza  di pennellate odorose: petali di rosa, violetta e ribes nero, scatola di sigari e cenere. Il palato è avvolto dalla morbidezza, carnoso ed elegante, esprime equilibrio e ottima beva. Saporito e corroborante finale dai lunghissimi rintocchi fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Fiano Di Avellino,,,Michele Contrada,Campania,,13,Greco 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",12,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Fiano Di Avellino Selvecorte,,,Michele Contrada,Campania,,13,Fiano 100%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",15,Acciaio 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Contrada Salandra C Campi Flegrei Piedirosso,,,Contrada Salandra,Campania,,28,Fiano 100%,,,,,nd,nd,,,,,"13,5%",4,Legno 12 mesi,,,,"abbinamento Piatti di pesce a m p a n i a ettari 4,5  bottiglie 20.000 produzione olearia No proprietà Giuseppe Fortunato conduzione enologica Giuseppe Fortunato, Carmine Valentino conduzione agronomica Giuseppe Fortunato, Carmine Valentino vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Campi Flegrei Falanghina,,,Contrada Salandra,Campania,,16,Piedirosso 100%,Tagliatelle al ragù di capretto.,,,,nd,nd,,,,,13%,6,Acciaio 18 mesi,,,,"Rubino nel cuore e mattone sull'orlo. All'olfatto ciliegia e geranio s'intrecciano con grazia a toni più cupi di cuoio invecchiato e grafite. La bocca è accesa da tinte forti: acidità e tannino ravvivano l'assaggio, uno scossone che rende il vino energico, dissetante e dinamico. Estensione prolungata.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Contrade Di Taurasi (91)  Taurasi Vigne D'Alto,,,Contrade Di Taurasi,Campania,,15,Falanghina 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,12,Acciaio 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Taurasi Coste,,,Contrade Di Taurasi,Campania,,60,Aglianico 100%,Carré di agnello con carciofi.,,,,nd,nd,,,,,"13,5%",3,Legno 18 mesi,,,,"no il fragore fruttato di ciliegia matura e ribes, illuminato da un raggio di anice stellato. Sorso deciso ed espressivo, con un calibrato tannino dal passo felpato che appassiona il palato e conduce a un finale convincente e duraturo.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Marisa Cuomo (97) Costa D'Amalfi Furore Bianco Fiorduva,,,Marisa Cuomo,Campania,,60,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",3,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Costa D'Amalfi Furore Rosso Riserva,,,Marisa Cuomo,Campania,,55,Ripolo 40% – Fenile 30% – Ginestra 30%,"Riso, zafferano, provolone del monaco e salsiccia.",,,,nd,nd,,,,,14%,26,Acciaio 4 mesi e Legno 6 mesi,,,,"Paglierino con intensi riflessi oro. Avvolge con ginestra e camomilla, pesca gialla e mango; continua il suo profumato abbraccio con nuance di pasticceria e burro, vaniglia e zenzero. Grandissimo equilibrio, con una profonda scia salina a catturare l'attenzione. Persistenza praticamente infinita.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Costa D'Amalfi Ravello Rosso Riserva,,,Marisa Cuomo,Campania,,35,Aglianico 50% – Piedirosso 50%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,9,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Costa D'Amalfi Ravello Bianco,,,Marisa Cuomo,Campania,,30,Piedirosso 70% – Aglianico 30%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,8,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Costa D'Amalfi Furore Rosso,,,Marisa Cuomo,Campania,,18,Falanghina 60% – Biancolella 40%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",11,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Costa D'Amalfi Furore Bianco,,,Marisa Cuomo,Campania,,18,Aglianico 50% – Piedirosso 50%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",20,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2008,,"Di Meo (94,5)  Greco Di Tufo Vittorio",,,Di Meo,Campania,,18,Falanghina 60% – Biancolella 40%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",47,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Fiano Di Avellino,,,Di Meo,Campania,,25,Greco 100%,Costo- lette di agnello alla brace alle erbe.,,,,nd,nd,,,,,13%,10,Acciaio * mesi,,,,"Oro  luminoso.  Un  ventaglio  di  erbe  aromatiche  bagnato  da un'onda  marina  in  cui  i  riflessi  iodati  si  tingono  di  pot-pourri  e frutta  tropicale  candita.  Il  sorso  disegna  uno  sviluppo  simmetrico, con un'appagante materia sostenuta da puntuali contrappunti salini. Lunghissimo epilogo dagli accenti balsamici.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Falanghina,,,Di Meo,Campania,,15,Fiano 100%,Piatti di pesce,,,,nd,nd,,,,,13%,75,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo,,,Di Meo,Campania,,12,Falanghina 100%,Piatti di verdure,,,,nd,nd,,,,,13%,80,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Divino Roberto Corte Dei Roberto Brut,,,Divino Roberto,Campania,,15,Greco 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,70,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,C,,,Divino Roberto,Campania,,19,,,,,,nd,nd,,,,,"12,5%",13,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,"Donnachiara (93,5)  Taurasi Riserva",,,Donnachiara,Campania,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Greco Di Tufo Aletheia,,,Donnachiara,Campania,,35,Aglianico 100%,Blu di Carmasciano.,,,,nd,nd,,,,,14%,4,Acciaio 18 mesi e Legno 18 mesi,,,,"Compattezze  rosso  rubino  avvolte  da  una  nuvola  fumé  in  cui s'intravedono  spiragli  di  castagna  del  prete,  arachidi  tostate  e goudron; poi giungono i profumi di frutta disidratata, pot-pourri e rinfreschi balsamici. Bocca dal persuasivo equilibrio: gratifica grazie alla finezza della tessitura tannica.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Irpinia Aglianico,,,Donnachiara,Campania,,18,Greco 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,5,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Fiano Di Avellino Empatia,,,Donnachiara,Campania,,17,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",15,Acciaio 12 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Taurasi,,,Donnachiara,Campania,,18,Fiano 100%,Risotti di pesce,,,,nd,nd,,,,,13%,5,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo,,,Donnachiara,Campania,,30,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",10,Acciaio 12 mesi e Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Fattoria La Rivolta (93)  Aglianico Del Taburno Terra Di Rivolta Riserva,,,Fattoria La Rivolta,Campania,,15,Greco 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,45,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Aglianico Del Taburno,,,Fattoria La Rivolta,Campania,,30,Aglianico 100%,Pappardelle al ragù di cinghiale.,,,,nd,nd,,,,,"14,5%",8,Legno 18 mesi,,,,"Granato  contraddistinto  da  nobili  trasparenze.  Naso  timido,  riservato e molto seducente: sottobosco e humus, incenso e tartufo, scatola di sigari e carrube. L'assaggio ha un passo cadenzato, restituisce  un  tannino  vellutato  che  accompagna  un  articolato arco gustativo a trazione sapida.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Falanghina Del Sannio Taburno,,,Fattoria La Rivolta,Campania,,14,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,15,Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Simbiosi,,,Fattoria La Rivolta,Campania,,12,Falanghina 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"13,5%",60,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sannio Taburno Fiano,,,Fattoria La Rivolta,Campania,,28,Aglianico 85% – Piedirosso 15%,Salumi o insaccati,,,,nd,nd,,,,,14%,7,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sannio Taburno Coda Di Volpe,,,Fattoria La Rivolta,Campania,,13,Fiano 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",16,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Aglianico,,,Fattoria La Rivolta,Campania,,12,Coda di volpe 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,"13,5%",14,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Benito Ferrara (94)  Greco Di Tufo Vigna Cicogna,,,Benito Ferrara,Campania,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Taurasi Vigna Quattro Confini,,,Benito Ferrara,Campania,,22,Greco 100%,Filetto di ombrina in crosta di erbe mediterranee.,,,,nd,nd,,,,,"13,5%",24,Acciaio 6 mesi,,,,"Delicato colore giallo paglia. Un sottile strato di mineralità ghiaiosa fa da sfondo a profumi impeccabili: nespole, frutta esotica, timo limone e gesso. Al gusto inonda con ineguagliabile armonia: destante e coeso, fresco e soffice, e con una sapidità marina che evoca l’estate.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo Terra D'Uva,,,Benito Ferrara,Campania,,30,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",3,Legno 25 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Irpinia Aglianico Vigna Quattro Confini,,,Benito Ferrara,Campania,,18,Greco 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,36,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Fiano Di Avellino Sequenzha,,,Benito Ferrara,Campania,,15,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,13%,3,Acciaio 12 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Feudi Di San Gregorio C (91)  Taurasi Piano Di Montevergine Riserva,,,Feudi Di San Gregorio,Campania,,18,Fiano 100%,670.000 produzione olearia Sì proprietà Famiglia Capaldo conduzione enologica Staff aziendale conduzione agronomica Staff aziendale vendita diretta Sì  visita in azienda Sì,,,,nd,nd,,,,,13%,8,Acciaio 6 mesi,,,,abbinamento Piatti di pesce a m p a n i a ettari 300  bottiglie 3.,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Irpinia Rosato Visione,,,Feudi Di San Gregorio,Campania,,29,Aglianico 100%,"Anatra  ripiena,  ca- stagne e arancia candita.",,,,nd,nd,,,,,"13,5%",12,Legno 24 mesi,,,,"Rubino luminoso e compatto. Tabacco scuro, cuoio e bacche di mirto aprono l'olfatto, mentre la dolcezza speziata della cannella conduce a una chiosa terrosa, di fiori essiccati e arancia sanguinella. Un corpo compiuto che svela una setosa trama tannica dal finale  saporito  e  ricco  di  spunti  ferruginosi.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Fiano Di Avellino Pietracalda,,,Feudi Di San Gregorio,Campania,,9,Aglianico 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,"12,5%",140,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Taurasi,,,Feudi Di San Gregorio,Campania,,12,Fiano 100%,Risotti di pesce,,,,nd,nd,,,,,13%,50,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Irpinia Aglianico Serpico,,,Feudi Di San Gregorio,Campania,,19,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,60,Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo Cutizzi,,,Feudi Di San Gregorio,Campania,,33,Aglianico 100%,Carni bianche o da cortile,,,,nd,nd,,,,,"13,5%",15,Acciaio e Legno 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Fiorentino Taurasi Riserva,,,Fiorentino,Campania,,12,Greco 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,60,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Taurasi,,,Fiorentino,Campania,,80,Aglianico 100%,Cosciotto di capretto farcito di uvetta e pinoli.,,,,nd,nd,,,,,14%,1,Acciaio 12 mesi e Legno 20 mesi,,,,"Splende di rosso rubino. Naso d'ampio respiro: frutti rossi maturi, spezie dolci e tostature, poi un'interessante traccia balsamica di eucalipto. Beva dissetante e carnosa, ordito tannico di percettibile presenza. Allungo dai coerenti rimbalzi fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Irpinia Rosato Flavia,,,Fiorentino,Campania,,30,Aglianico 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,14%,1,Acciaio 12 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Irpinia Aglianico Celsì,,,Fiorentino,Campania,,12,Aglianico 100%,Piatti di pesce,,,,nd,nd,,,,,12%,2,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Irpinia Coda Di Volpe Zirpoli,,,Fiorentino,Campania,,18,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,1,Acciaio 10 mesi e Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Florami Conlebucce,,,Florami,Campania,,12,Coda di volpe 100%,Piatti di verdure,,,,nd,nd,,,,,12%,3,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Indole,,,Florami,Campania,,22,Falanghina 100%,Vitello tonnato.,,,,nd,nd,,,,,13%,1,Acciaio 8 mesi,,,,"Lucente drappeggio paglierino. Sorprendono i ricordi di piccola pasticceria, frutti tropicali e tisana di camomilla, su uno sfondo di ghiaia marina. La freschezza guida una dinamica gustativa proporzionata che conduce a un finale scandito da una bella sensazione amaricante.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Fontanavecchia (93)  Falanghina Del Sannio Taburno Libero Vendemmia Tardiva,,,Fontanavecchia,Campania,,18,Falanghina 100%,,,,,nd,nd,,,,,"12,5%",3,Acciaio 8 mesi,,,,abbinamento Piatti di pesce ettari 18  bottiglie 180.000 produzione olearia Sì proprietà Libero Rillo conduzione enologica Emiliano Falsini conduzione agronomica Staff aziendale vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Orazio,,,Fontanavecchia,Campania,,23,Falanghina 100%,"Linguine, ricci di mare e bottarga di tonno.",,,,nd,nd,,,,,"14,5%",1,Legno 6 mesi,,,,"Giallo d'oro vestito. Il naso svela l'intima relazione tra frutta, spezie ed erbe officinali: albicocca candita, confettura di mela cotogna, pistilli di zafferano e salvia. Bocca ricolma di sapore, un sorso  caldo  e  accogliente  che  viene  attraversato  da  una  vena sapida ricca di suggestioni salmastre.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Aglianico Del Taburno Rosato,,,Fontanavecchia,Campania,,23,Aglianico 60% – Cabernet sauvignon 40%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",1,Acciaio 36 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Falanghina Del Sannio Taburno,,,Fontanavecchia,Campania,,10,Aglianico 100%,Salumi o insaccati,,,,nd,nd,,,,,"13,5%",6,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Aglianico Del Taburno,,,Fontanavecchia,Campania,,10,Falanghina 100%,Piatti di pesce,,,,nd,nd,,,,,"13,5%",60,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sannio Coda Di Volpe,,,Fontanavecchia,Campania,,10,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",27,Acciaio 12 mesi e Legno 9 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Aglianico,,,Fontanavecchia,Campania,,10,Coda di volpe 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,3,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Fonzone Irpinia Fiano Sequoia,,,Fonzone,Campania,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Fiano Di Avellino,,,Fonzone,Campania,,20,Fiano 100%,"Risotto alle erbe aromatiche, limone e pecorino.",,,,nd,nd,,,,,"13,5%",3,Acciaio 4 mesi e Legno 5 mesi,,,,"Color fieno dai riflessi smeraldo. Ananas e mango caratterizzano l'ouverture odorosa; poi subentrano fragranze più fini, di maraschino e mandarino cinese. La beva trova consistenza e una buona dinamicità pur restando compatta, composta e dotata di adeguata lunghezza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Irpinia Rosato,,,Fonzone,Campania,,14,Fiano 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,30,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Irpinia Campi Taurasini,,,Fonzone,Campania,,11,Aglianico 100%,Salumi o insaccati,,,,nd,nd,,,,,14%,3,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Irpinia Falanghina Le Mattine,,,Fonzone,Campania,,17,Aglianico 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,4,Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco Di Tufo,,,Fonzone,Campania,,17,Falanghina 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,7,Acciaio 7 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,C,,,Fonzone,Campania,,14,Greco 100%,"Crostacei, molluschi o crudità a m p a n i a",,,,nd,nd,,,,,"13,5%",20,Acciaio 5 mesi,,,,,Italy,,,
