Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2017,,Aglianico Del Vulture Pretoriano,,,Martino,Basilicata,,20,Aglianico del Vulture 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,14%,15,Acciaio 12 mesi e Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Sincerità,,,Martino,Basilicata,,20,Aglianico del Vulture 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,14%,15,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,Aglianico Del,,,Martino,Basilicata,,13,,Piatti di verdure,,,,nd,nd,,,,,"13,5%",10,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,"Masseria Cardillo (91,5)  Matera Moro Malandrina",,,Masseria Cardillo,Basilicata,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Matera Primitivo Baruch,,,Masseria Cardillo,Basilicata,,19,Cabernet 70% – Merlot 20% – Primitivo 10%,Cinghiale in umido.,,,,nd,nd,,,,,"14,5%",10,Acciaio 6 mesi e Legno 12 mesi,,,,"sviluppa eleganti sentori di frutta nera di bosco, marasca, nuance di pepe e un rovere dolce, mai invadente. Al palato è morbido, i  tannini  rotondi  sono  ben  amalgamati  a  una  vena  alcolica  che quasi non si avverte. Lunga persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Ovo Di Elena,,,Masseria Cardillo,Basilicata,,26,Primitivo 100%,Salumi o insaccati,,,,nd,nd,,,,,15%,7,Acciaio 6 mesi e Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Bacche Rosa,,,Masseria Cardillo,Basilicata,,10,Fiano 100%,Risotti di pesce,,,,nd,nd,,,,,13%,7,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Musto Carmelitano Aglianico Del Vulture Pian Del Moro,,,Musto Carmelitano,Basilicata,,10,Primitivo 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,13%,7,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Aglianico Del Vulture Serra Del Prete,,,Musto Carmelitano,Basilicata,,19,Aglianico del Vulture 100%,Faraona tartufata.,,,,nd,nd,,,,,14%,4,Acciaio 12 mesi e Legno 12 mesi,,,,"con toni di frutta e spezie: riconoscimenti di ciliegia, mirtilli, pepe nero  su  un  sottofondo  di  terra  umida.  In  bocca  manifesta  una buona struttura e una decisa sapidità con lunga chiusura senza cedimenti.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Aglianico Del Vulture Maschitano Rosso,,,Musto Carmelitano,Basilicata,,16,Aglianico del Vulture 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,8,Cemento 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Paternoster B (92)  Aglianico Del Vulture Superiore Don Anselmo,,,Paternoster,Basilicata,,12,Aglianico del Vulture 100%,,,,,nd,nd,,,,,"13,5%",8,Acciaio 12 mesi,,,,abbinamento Primi piatti di pasta o pasta fresca ripiena a s i l i c a t a,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Aglianico Del Vulture Rotondo,,,Paternoster,Basilicata,,35,Aglianico del Vulture 100%,Guanciale brasato con pera e sedano rapa.,,,,nd,nd,,,,,14%,12,Acciaio 6 mesi e Legno 24 mesi,,,,"Un rosso specchio lucido, dal pigmento compatto. Un nobile respiro con refoli di mora e ciliegia macerate, effluvi di tabacco e noce  moscata,  eucalipto  ed  erbe  officinali.  In  bocca  la  massa fruttata è avvolgente e il sorso è in dinamico equilibrio, scorrevole, potente e seducente. Lunghissima persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Vulcanico,,,Paternoster,Basilicata,,30,Aglianico del Vulture 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,6,Legno 14 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Quarta Generazione Aglianico Del Vulture Quarta Generazione,,,Quarta Generazione,Basilicata,,15,Falanghina 100%,Piatti di pesce,,,,nd,nd,,,,,13%,18,Acciaio 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Il Bianco Quarta Generazione,,,Quarta Generazione,Basilicata,,27,Aglianico del Vulture 100%,Capretto in umido.,,,,nd,nd,,,,,"14,5%",20,Legno 12 mesi,,,,"Rubino cupo e austero. Invitante lo spettro odoroso di amarene sotto spirito, confettura di mirtilli, caramella mou, cacao e tracce mentolate. Beva robusta, in magistrale equilibrio tra forza tannica e dote alcolica con un finale di corroborante freschezza. Durevole la chiosa fruttata.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Francesco Radino Aglianico Del Vulture Arcidiaconata,,,Francesco Radino,Basilicata,,23,Fiano 100%,,,,,nd,nd,,,,,14%,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Aglianico Del Vulture Colignelli,,,Francesco Radino,Basilicata,,24,Aglianico del Vulture 100%,Pecorino di Filiano stagionato 30 mesi.,,,,nd,nd,,,,,14%,5,Acciaio 6 mesi e Legno 12 mesi,,,,"Colore rosso cremisi, fitto e compatto. Bell’olfatto di ribes, con sbuffi di violetta, lampone e ciliegia, raffinate speziature di vaniglia e pepe in grani. La beva lascia presagire un tannino potente e progressivo, alcol e componenti fruttate ben bilanciate donano un finale denso e deciso.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Re Manfredi Cantine Terre Degli Svevi (92)  Aglianico Del Vulture Re Manfredi,,,Re Manfredi,Basilicata,,24,Aglianico del Vulture 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,5,Acciaio 6 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Aglianico Del Vulture Re Manfredi Taglio Del Tralcio,,,Re Manfredi,Basilicata,,26,Aglianico del Vulture 100%,Lombata di vitello alla griglia.,,,,nd,nd,,,,,14%,10,Acciaio 5 mesi e Legno 12 mesi,,,,"che di ginepro, menta e melissa, ricordi di china e caffè, poi cenni di grafite. Al gusto ha carattere ed equilibrio, tannino vibrante, succoso e  ben levigato,  coadiuvato da un'appagante freschezza. Finale lungo, fruttato e sapido.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Re Manfredi Bianco,,,Re Manfredi,Basilicata,,13,Aglianico del Vulture 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"14,5%",35,Acciaio 5 mesi e Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Regio Cantina (93)  Aglianico Del Vulture Superiore Campo Melograno Riserva,,,Regio Cantina,Basilicata,,13,,Piatti di verdure,,,,nd,nd,,,,,13%,100,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Aglianico Del Vulture Genesi,,,Regio Cantina,Basilicata,,22,Aglianico del Vulture 100%,Brasato di guancia di manzo.,,,,nd,nd,,,,,"14,5%",19,Legno 24 mesi,,,,"Rubino di grande luminosità. Affascinanti echi di lampone, frutti di bosco, liquirizia, pepe nero e ricordi di viola compongono il quadro olfattivo. Il sorso è d'impatto, con freschezza e tannicità in primo piano. Molto persistente la scia sapida, lascia presagire un'ottima longevità.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Aglianico Del Vulture Donpà,,,Regio Cantina,Basilicata,,14,Aglianico del Vulture 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,"14,5%",12,Legno 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,B,,,Regio Cantina,Basilicata,,18,Aglianico del Vulture 100%,Carni rosse o selvaggina a s i l i c a t a,,,,nd,nd,,,,,"14,5%",55,Legno 15 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Ripanero Aglianico Del Vulture Physis,,,Ripanero,Basilicata,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Aglianico Del Vulture Lògos,,,Ripanero,Basilicata,,26,Aglianico del Vulture 100%,Tagliata con tartufo nero.,,,,nd,nd,,,,,14%,5,Legno 12 mesi,,,,"Grande compattezza per questo rubino vivace che si esprime in un susseguirsi di sensazioni di piccoli frutti rossi macerati, cacao, tabacco, ginepro e pregiate tracce balsamiche ed erbe officinali. Gusto  raffinato,  di  grande  equilibrio  e  superba  estrazione  tannica. Lunga e gustosa la persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Aglianico Del Vulture Sanzavino,,,Ripanero,Basilicata,,22,Aglianico del Vulture 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,"13,5%",5,Terracotta 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Tenuta I Gelsi Aglianico Del Vulture Casello 105,,,Tenuta I Gelsi,Basilicata,,12,Aglianico del Vulture 100%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,6,Acciaio 18 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Gelso Bianco,,,Tenuta I Gelsi,Basilicata,,14,Aglianico del Vulture 100%,Pasta ripiena di pezzente e fagioli di Sarconi.,,,,nd,nd,,,,,"13,5%",8,Acciaio 12 mesi e Terracotta 12 mesi,,,,"Profondo rosso rubino dal profilo olfattivo ricco di piccoli frutti scuri in macerazione e viola che aprono la strada a ricordi balsamici e mentolati. Intenso al palato, potente, caldo, di robusta estrazione tannica ben integrata, che rende il sorso avvolgente e lungo senza alcun cedimento.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Gelso Rosso,,,Tenuta I Gelsi,Basilicata,,9,Malvasia bianca di Basilicata 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,15,Acciaio 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Gelso Rosa,,,Tenuta I Gelsi,Basilicata,,9,Aglianico del Vulture 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,20,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Tenuta Le Querce Aglianico Del Vulture Vigna Della Corona,,,Tenuta Le Querce,Basilicata,,9,Aglianico del Vulture 100%,Piatti di verdure,,,,nd,nd,,,,,13%,1,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2016,,Aglianico Del Vulture Costanza,,,Tenuta Le Querce,Basilicata,,60,Aglianico del Vulture 100%,Tagliata al rosmarino.,,,,nd,nd,,,,,14%,10,Legno 24 mesi,,,,"Rubino  fitto  con  striature  granato.  All’olfatto  primeggia  il  frutto, dalla marasca alla mora fino al mirtillo, poi ricordi balsamici, cannella, chiodi di garofano, ginepro e grani di pepe. Bocca succosa e fresca, struttura imponente che dona profondità al sorso, tannicità dinamica e lunga persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Angelina,,,Tenuta Le Querce,Basilicata,,40,Aglianico del Vulture 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,14%,20,Legno 20 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Priyanka Brut,,,Tenuta Le Querce,Basilicata,,11,Aglianico del Vulture 100%,Risotti di terra,,,,nd,nd,,,,,"12,5%",25,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2015,,Tenuta Marino Matera Primitivo Terra Aspra,,,Tenuta Marino,Basilicata,,14,,,,,,nd,nd,,,,,11%,7,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Matera Greco Terra Aspra,,,Tenuta Marino,Basilicata,,22,Primitivo 100%,Pappardelle con sugo di castrato.,,,,nd,nd,,,,,"14,5%",13,Legno 36 mesi,,,,"Rubino con allure granato. Ammaliano le suggestioni di ciliegie sotto spirito, i richiami di alloro e la vaniglia. L'assaggio è caldo, avvolgente, permeato da un'importante freschezza. Finale corredato da una scia appena ferruginosa e tanti piccoli frutti rossi.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Matera Rosato Terra Aspra,,,Tenuta Marino,Basilicata,,14,Greco 100%,,,,,nd,nd,,,,,"13,5%",4,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Terra Aspra Rosso,,,Tenuta Marino,Basilicata,,15,Primitivo 100%,,,,,nd,nd,,,,,"14,5%",4,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,B,,,Tenuta Marino,Basilicata,,17,Aglianico 100%,,,,,nd,nd,,,,,14%,13,Legno 36 mesi,,,,abbinamento Primi piatti di pasta o pasta fresca ripiena a s i l i c a t a,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2018,,Tenuta Parco Dei Monaci Matera Moro Spaccasassi,,,Tenuta Parco,Basilicata,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Matera Primitivo Monacello,,,Tenuta Parco,Basilicata,,24,,Strascinati  con  ragù  di  carne.,,,,nd,nd,,,,,15%,5,Legno 18 mesi,,,,"Un cuore rubino con bordure evolute, granato. Ricco di profumi di mora e prugna, ma anche mallo di noce, pepe, tabacco e cacao. Importante al sorso, con grande struttura, sapori decisi ed intensi, ben equilibrato. Alcool bilanciato da una nitida freschezza che garantirà  una  buona  evoluzione.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Matera Rosato Rosapersempre,,,Tenuta Parco,Basilicata,,16,Primitivo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,15%,12,Acciaio 10 mesi e Legno 8 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Terra Dei Re Aglianico Del Vulture Nocte,,,Terra Dei Re,Basilicata,,12,Primitivo 100%,"Crostacei, molluschi o crudità",,,,nd,nd,,,,,"13,5%",2,Acciaio 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vulcano 800,,,Terra Dei Re,Basilicata,,27,Aglianico del Vulture 100%,Costine d’agnello alle erbe aromatiche.,,,,nd,nd,,,,,14%,10,Acciaio 24 mesi e Legno 12 mesi,,,,"Manto cremisi. Naso sublime, con raffinate sfaccettature che si snodano tra frutti di bosco, confettura di prugne, peonia, bacche di ginepro, radice di liquirizia e note balsamiche. Palato pieno  e  avvolgente,  equilibrato  nelle  proporzioni,  con  un  tannino rifinito. Chiusura lunga su ricordi fruttati.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lerà Rosato,,,Terra Dei Re,Basilicata,,22,Pinot nero 100%,Primi piatti di pasta o pasta fresca ripiena,,,,nd,nd,,,,,13%,6,Acciaio 12 mesi e Legno 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Lerà Bianco,,,Terra Dei Re,Basilicata,,13,Aglianico del Vulture 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",10,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Vigne Mastrodomenico Aglianico Del Vulture Première Likos,,,Vigne Mastrodomenico,Basilicata,,12,Malvasia bianca di Basilicata 100%,,,,,nd,nd,,,,,13%,15,Acciaio 6 mesi,,,,"abbinamento Crostacei, molluschi o crudità ettari 8  bottiglie 20.000 produzione olearia No proprietà Donato Mastrodomenico conduzione enologica Cristoforo Pastore conduzione agronomica Donato Mastrodomenico vendita diretta Sì  visita in azienda Sì",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Aglianico Del Vulture Likos,,,Vigne Mastrodomenico,Basilicata,,40,Aglianico del Vulture 100%,Pecora alla pastorale.,,,,nd,nd,,,,,14%,5,Acciaio 10 mesi e Legno 10 mesi,,,,"Veste rossa rubino. Profilo olfattivo garbato che apre su mora e visciole, s'arricchisce di sfumature di fiori freschi su fondo mentolato e vanigliato. Succoso e d'equilibrio il palato, che con una sottile sapidità rende davvero piacevole il sorso.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Mos,,,Vigne Mastrodomenico,Basilicata,,32,Aglianico del Vulture 100%,Formaggi stagionati o erborinati,,,,nd,nd,,,,,14%,8,Acciaio 10 mesi e Legno 10 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Vitis In Vulture Aglianico Del Vulture Toppo Di Viola,,,Vitis In Vulture,Basilicata,,18,Aglianico del Vulture 100%,,,,,nd,nd,,,,,14%,10,Acciaio 12 mesi e Legno 5 mesi,,,,abbinamento Primi piatti di pasta o pasta fresca ripiena ettari 250  bottiglie 250.000 produzione olearia Sì proprietà Cooperativa di produttori conduzione enologica Giovanni Riviezzo conduzione agronomica Giuseppe Avigliano vendita diretta Sì  visita in azienda Sì,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Foragine,,,Vitis In Vulture,Basilicata,,25,Aglianico del Vulture 100%,Spezzatino di castrato.,,,,nd,nd,,,,,14%,3,Legno 12 mesi,,,,"Rubino con scie granato. Al naso mostra complessità e finezza, fragoline e ribes sotto spirito, nuance di fiori rossi appassiti, caffè e cuoio, infine assenzio. Al sorso morbidezza e freschezza si fondono con un tannino farinoso e ben integrato che dona gusto e corpo. Lungo il ricordo del frutto.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Forentum Rose',,,Vitis In Vulture,Basilicata,,7,Aglianico del Vulture 50% – Merlot 50%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",10,Acciaio 6 mesi e Legno 3 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Lenos,,,Vitis In Vulture,Basilicata,,7,Aglianico del Vulture 100%,Piatti di pesce,,,,nd,nd,,,,,"12,5%",5,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Labellum Chardonnay,,,Vitis In Vulture,Basilicata,,7,Primitivo 100%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",10,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2022,,B,,,Vitis In Vulture,Basilicata,,7,Chardonnay 100%,Piatti di pesce a s i l i c a t a,,,,nd,nd,,,,,"12,5%",10,Acciaio 6 mesi,,,,,Italy,,,
